item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q2857521,Antonio Álvarez Desanti,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q374783,Sonia Picado Sotela,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q456141,Elizabeth Odio Benito,NormalRank,Q30687,Puntarenas,true,true,true,false,false,false,true
Q4712195,Alberto Salom Echeverría,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q4721942,Alfio Piva,NormalRank,Q2406129,Goicoechea Canton,true,true,true,false,false,false,true
Q51540879,Marvin Rodríguez Cordero,NormalRank,Q502170,Puntarenas Province,true,true,true,false,false,true,true
Q52768193,Carolina Hidalgo Herrera,NormalRank,Q37104,Alajuela,true,true,true,false,false,true,true
Q5384033,Epsy Campbell Barr,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q5390645,Juan Carlos Mendoza García,NormalRank,Q3070,San José,true,true,false,,,,
Q54848004,Carlos Ricardo Benavides Jiménez,NormalRank,Q30687,Puntarenas,true,true,false,,,,
Q55399795,Wagner Alberto Jiménez Zúñiga,,,,,,false,,,,
Q55399796,Carmen Irene Chan Mora,,,,,,false,,,,
Q55399797,Pablo Heriberto Abarca Mora,,,,,,false,,,,
Q562577,Miguel Ángel Rodríguez Echeverría,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q5709957,Astrid Fischel Volio,NormalRank,Q2536213,San José Canton,true,true,true,false,false,false,true
Q5943676,José María Villalta Florez-Estrada,NormalRank,Q3070,San José,true,true,false,,,,
Q5976724,Lineth Saborío Chaverri,NormalRank,Q2594049,Grecia Canton,true,true,true,false,false,false,true
Q5983547,Luis Gerardo Villanueva Monge,NormalRank,Q30617,Cartago,true,true,true,false,false,true,true
Q5983599,Luis Guillermo Solís,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q6110636,Rodrigo Arias Sánchez,NormalRank,Q30616,Heredia,true,true,true,false,false,true,true
Q6165476,Víctor Emilio Granados Calvo,NormalRank,Q3070,San José,true,true,true,false,false,true,true
Q6395995,Kevin Casas Zamora,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q6700592,Luis Fishman Zonzinski,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q7313683,René Castro,NormalRank,Q38022,St. Louis,true,true,true,false,false,false,true
Q7351928,Roberto Tovar Faja,NormalRank,Q3070,San José,true,true,true,false,false,true,true
Q90622265,Nielsen Pérez,NormalRank,Q2610139,Palmares Canton,true,true,false,,,,
Q90865537,Laura Guido Pérez,NormalRank,Q2610150,Turrialba Canton,true,true,true,false,false,true,true
Q90925743,Luis Ramón Carranza Cascante,NormalRank,Q787675,Quesada,true,true,false,,,,
Q90961464,Silvia Hernández Sánchez,NormalRank,Q3070,San José,true,true,true,false,true,false,false
Q96104614,Eduardo Cruickshank,NormalRank,Q30620,Limón,true,true,true,false,false,true,true
Q98017689,Rodrigo Alberto de Jesús Chaves Robles,NormalRank,Q2407745,"El Carmen, San Jose",true,true,false,,,,
Q49344,Óscar Arias Sánchez,NormalRank,Q30616,Heredia,true,true,true,false,false,false,true
Q49344,Óscar Arias Sánchez,NormalRank,Q30616,Heredia,true,true,true,true,true,false,false
Q49344,Óscar Arias Sánchez,NormalRank,Q3070,San José,true,true,true,false,true,false,false
Q57321,Laura Chinchilla,NormalRank,Q3070,San José,true,true,true,false,false,false,true
Q58158,Bruno Stagno Ugarte,NormalRank,Q90,Paris,true,true,true,false,false,false,true
