item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q102077694,NormalRank,Q6581097,true,false,,,,
Q106102414,NormalRank,Q6581072,true,false,,,,
Q108344974,NormalRank,Q6581097,true,false,,,,
Q111524163,NormalRank,Q6581072,true,true,false,false,false,true
Q111677386,NormalRank,Q6581097,true,false,,,,
Q113970806,,,,false,,,,
Q113970807,,,,false,,,,
Q113970809,,,,false,,,,
Q113970810,,,,false,,,,
Q113970811,,,,false,,,,
Q113970812,,,,false,,,,
Q113971588,,,,false,,,,
Q114704690,NormalRank,Q6581097,true,false,,,,
Q114705136,NormalRank,Q6581072,true,false,,,,
Q114705137,NormalRank,Q6581097,true,false,,,,
Q114705139,NormalRank,Q6581072,true,false,,,,
Q114705140,NormalRank,Q6581097,true,false,,,,
Q114705141,NormalRank,Q6581097,true,false,,,,
Q114705143,NormalRank,Q6581097,true,false,,,,
Q114705144,NormalRank,Q6581072,true,false,,,,
Q114705145,NormalRank,Q6581097,true,false,,,,
Q114705147,NormalRank,Q6581072,true,false,,,,
Q114705148,NormalRank,Q6581072,true,false,,,,
Q114705149,NormalRank,Q6581072,true,false,,,,
Q114705150,NormalRank,Q6581072,true,false,,,,
Q114705151,NormalRank,Q6581097,true,false,,,,
Q114705152,NormalRank,Q6581097,true,false,,,,
Q114705153,NormalRank,Q6581072,true,false,,,,
Q114705154,NormalRank,Q6581072,true,false,,,,
Q114705155,NormalRank,Q6581097,true,false,,,,
Q114705156,NormalRank,Q6581072,true,false,,,,
Q114705157,NormalRank,Q6581097,true,false,,,,
Q114705158,NormalRank,Q6581072,true,false,,,,
Q114941902,NormalRank,Q6581097,true,false,,,,
Q15980216,NormalRank,Q6581097,true,false,,,,
Q15980311,NormalRank,Q6581072,true,false,,,,
Q16493361,NormalRank,Q6581072,true,false,,,,
Q16730301,NormalRank,Q6581097,true,false,,,,
Q17540834,NormalRank,Q6581097,true,false,,,,
Q2072531,NormalRank,Q6581097,true,false,,,,
Q217794,NormalRank,Q6581097,true,true,false,false,false,true
Q23682309,NormalRank,Q6581097,true,false,,,,
Q26996246,NormalRank,Q6581097,true,false,,,,
Q26996248,NormalRank,Q6581097,true,false,,,,
Q27916850,NormalRank,Q6581097,true,false,,,,
Q28501766,NormalRank,Q6581097,true,false,,,,
Q28501930,NormalRank,Q6581072,true,false,,,,
Q2857521,NormalRank,Q6581097,true,true,false,false,false,false
Q374783,NormalRank,Q6581072,true,true,false,false,false,true
Q456141,NormalRank,Q6581072,true,true,false,false,false,true
Q4712195,NormalRank,Q6581097,true,true,false,false,false,false
Q4721942,NormalRank,Q6581097,true,false,,,,
Q51540879,NormalRank,Q6581097,true,false,,,,
Q52768193,NormalRank,Q6581072,true,false,,,,
Q5384033,NormalRank,Q6581072,true,true,false,false,false,true
Q5390645,NormalRank,Q6581097,true,true,false,false,false,false
Q54848004,NormalRank,Q6581097,true,false,,,,
Q55399795,NormalRank,Q6581097,true,false,,,,
Q55399796,NormalRank,Q6581072,true,false,,,,
Q55399797,NormalRank,Q6581097,true,false,,,,
Q562577,NormalRank,Q6581097,true,false,,,,
Q5709957,NormalRank,Q6581072,true,false,,,,
Q5943676,NormalRank,Q6581097,true,false,,,,
Q5976724,NormalRank,Q6581072,true,true,true,false,false,false
Q5983547,NormalRank,Q6581097,true,false,,,,
Q5983599,NormalRank,Q6581097,true,true,false,false,false,true
Q6110636,NormalRank,Q6581097,true,false,,,,
Q6165476,NormalRank,Q6581097,true,false,,,,
Q6395995,NormalRank,Q6581097,true,true,false,false,false,false
Q6700592,NormalRank,Q6581097,true,false,,,,
Q7313683,NormalRank,Q6581097,true,false,,,,
Q7351928,NormalRank,Q6581097,true,false,,,,
Q90622265,NormalRank,Q6581072,true,false,,,,
Q90865537,NormalRank,Q6581072,true,true,false,false,false,true
Q90925743,NormalRank,Q6581097,true,false,,,,
Q90961464,NormalRank,Q6581072,true,false,,,,
Q96104614,NormalRank,Q6581097,true,false,,,,
Q98017689,NormalRank,Q6581097,true,false,,,,
Q49344,NormalRank,Q6581097,true,true,false,false,false,true
Q57321,NormalRank,Q6581072,true,true,false,false,false,true
Q58158,NormalRank,Q6581097,true,false,,,,
