position,person,personID,start,end
Member of the Legislative Assembly,Epsy Campbell Barr,Q5384033,2002-05-01,2006-04-30
Member of the Legislative Assembly,Alberto Salom Echeverría,Q4712195,2006,2010
Member of the Legislative Assembly,Ana Helena Chacón,Q15980311,2006-05-01,2010-05-01
Member of the Legislative Assembly,Gloria Bejarano Almada,Q16493361,2010-05-01,2014-05-01
Member of the Legislative Assembly,Epsy Campbell Barr,Q5384033,2014-05-01,2018-04-30
Member of the Legislative Assembly,Carolina Hidalgo Herrera,Q52768193,2018-05-01,2022-04-30
Member of the Legislative Assembly,Wagner Alberto Jiménez Zúñiga,Q55399795,2018-05-01,2022-04-30
Member of the Legislative Assembly,Carmen Irene Chan Mora,Q55399796,2018-05-01,2022-04-30
Member of the Legislative Assembly,Pablo Heriberto Abarca Mora,Q55399797,2018-05-01,2022-04-30
Member of the Legislative Assembly,José María Villalta Florez-Estrada,Q5943676,2018-05-01,2022-04-30
Member of the Legislative Assembly,Nielsen Pérez,Q90622265,2018-05-01,2022-04-30
Member of the Legislative Assembly,Laura Guido Pérez,Q90865537,2018-05-01,2022-04-30
Member of the Legislative Assembly,Luis Ramón Carranza Cascante,Q90925743,2018-05-01,2022-04-30
Member of the Legislative Assembly,Silvia Hernández Sánchez,Q90961464,2018-05-01,2022-04-30
Member of the Legislative Assembly,Eduardo Cruickshank,Q96104614,2018-05-01,
Member of the Legislative Assembly,Carlos Ricardo Benavides Jiménez,Q54848004,2018-05-08,2022-05-08
Member of the Legislative Assembly,Rodrigo Arias Sánchez,Q6110636,2022-05-01,
