who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
70007255,Q27977064,49th President of Costa Rica,2022-05-08,,Q26996246,Carlos Alvarado Quesada,,,0
70007255,Ministry of Finance (Costa Rica),Minister of Finance,2019-10-30,2020-05-28,Rocío Aguilar Montoya,Rocío Aguilar Montoya,,Elián Villegas Valverde,1
